prices,market_caps,total_volumes,id_coin,date
8140.242,146326858013.4359,16751341177.800287,bitcoin,2019-10-06
7890.234,141846566055.1005,16860212059.076086,bitcoin,2019-10-07
8182.252,147113201630.43686,21702135918.512657,bitcoin,2019-10-08
8180.691,147101302074.693,19349468269.498783,bitcoin,2019-10-09
8573.06,154173400068.15204,21622617282.771305,bitcoin,2019-10-10
8561.519,153974523119.16272,21307956536.769913,bitcoin,2019-10-11
8277.848,148684409190.17136,22522161253.606262,bitcoin,2019-10-12
8308.471,149460560799.4891,18009645880.918533,bitcoin,2019-10-13
8289.497,149295847366.54712,17006193531.89216,bitcoin,2019-10-14
8347.35,150188449071.35995,17384052860.807076,bitcoin,2019-10-15
8175.863,147132917995.71127,17879549108.634247,bitcoin,2019-10-16
8010.302,144153894666.31094,18700096464.78663,bitcoin,2019-10-17
8079.931,145395122717.3465,17154383746.943813,bitcoin,2019-10-18
7957.314,143241128773.44717,18867966948.333694,bitcoin,2019-10-19
7949.802,143016860664.09183,16704267725.143393,bitcoin,2019-10-20
8208.363,147845092519.85434,18477598769.79049,bitcoin,2019-10-21
8220.919,147972317568.96027,17608633115.73991,bitcoin,2019-10-22
8045.294,144778678025.77008,19789278104.487,bitcoin,2019-10-23
7468.533,134533554377.15782,23372887462.736748,bitcoin,2019-10-24
7433.915,133881191476.35277,18827850066.723927,bitcoin,2019-10-25
8652.03,155391555503.11636,33573878835.9482,bitcoin,2019-10-26
9217.236,166118326255.2487,49973845766.74797,bitcoin,2019-10-27
9502.02,171191596562.45987,38396780063.80312,bitcoin,2019-10-28
9239.897,166074573773.0519,36102429175.35568,bitcoin,2019-10-29
9407.163,169552821617.46747,32395177164.64729,bitcoin,2019-10-30
9171.874,165289440818.62827,30846909824.024616,bitcoin,2019-10-31
9151.825,165197797836.50772,30452200168.00832,bitcoin,2019-11-01
9233.414,166428932044.73645,28239184318.818405,bitcoin,2019-11-02
9302.835,167702162283.47888,24723381192.255867,bitcoin,2019-11-03
9204.286,166118344447.8207,24204135432.760372,bitcoin,2019-11-04
9378.954,169099256441.51648,30915689705.65933,bitcoin,2019-11-05
9300.374,167676477990.56866,30247351915.79828,bitcoin,2019-11-06
9340.049,168462131862.39618,28787468129.58143,bitcoin,2019-11-07
9221.074,166326340114.0134,27099310469.653824,bitcoin,2019-11-08
8795.896,158619022798.02048,30263888374.64715,bitcoin,2019-11-09
8809.784,159050488591.96796,22726115538.66086,bitcoin,2019-11-10
9043.673,162996713000.82236,24973742612.68736,bitcoin,2019-11-11
8729.917,157759659438.00317,24569575079.59694,bitcoin,2019-11-12
8806.752,158722325407.9381,25677565875.96828,bitcoin,2019-11-13
8770.781,158380664653.97025,22919706604.19164,bitcoin,2019-11-14
8652.025,156230551241.27246,24149531741.878155,bitcoin,2019-11-15
8480.436,152925645908.6678,27102692384.575447,bitcoin,2019-11-16
8496.377,153343011226.43033,21153024163.074257,bitcoin,2019-11-17
8508.499,153491320212.84177,22808991914.563442,bitcoin,2019-11-18
8202.834,148089631526.6356,25563738775.736923,bitcoin,2019-11-19
8138.832,146797393103.30997,24993518393.55118,bitcoin,2019-11-20
8095.866,146173851045.95633,23442272034.865948,bitcoin,2019-11-21
7632.495,137741605692.4732,26390689050.100677,bitcoin,2019-11-22
7293.014,131796120680.40385,39111609334.13761,bitcoin,2019-11-23
7309.689,132153647357.58482,23984198665.43141,bitcoin,2019-11-24
6935.739,126056411448.4486,25073885715.215588,bitcoin,2019-11-25
7118.265,128442554040.63123,34693320000.26776,bitcoin,2019-11-26
7157.685,129550686418.96344,25650766567.61929,bitcoin,2019-11-27
7483.754,135280930611.90535,28972696169.33813,bitcoin,2019-11-28
7438.622,134540136588.5858,22282583660.62635,bitcoin,2019-11-29
7720.865,139585890644.02713,23595242633.932213,bitcoin,2019-11-30
7556.398,136619988247.82372,19070509164.52246,bitcoin,2019-12-01
7405.808,133806709251.17145,22892863739.73771,bitcoin,2019-12-02
7308.982,132186853223.4845,19403364522.996704,bitcoin,2019-12-03
7286.081,131920184619.24728,17246866850.787033,bitcoin,2019-12-04
7209.971,130707605071.54597,24794733347.334072,bitcoin,2019-12-05
7373.782,133644089121.62451,22344057773.817043,bitcoin,2019-12-06
7530.923,135763797983.31136,20930338571.63358,bitcoin,2019-12-07
7493.545,135655571430.9959,17579259210.777077,bitcoin,2019-12-08
7508.316,135886870643.2531,17330633418.24195,bitcoin,2019-12-09
7347.037,133091781420.79082,19646929698.93577,bitcoin,2019-12-10
7233.95,130970047495.47795,19546221321.506252,bitcoin,2019-12-11
7197.427,130242932604.26935,18016936696.22855,bitcoin,2019-12-12
7200.707,130489545691.80917,19829801017.961727,bitcoin,2019-12-13
7247.35,131188243085.0565,18535665729.09757,bitcoin,2019-12-14
7081.74,128114177662.37697,19497758114.150417,bitcoin,2019-12-15
7108.563,128886696696.6067,18896096612.075874,bitcoin,2019-12-16
6901.037,124984942945.9272,22208927988.54228,bitcoin,2019-12-17
6627.163,119931733577.11955,26481385708.660343,bitcoin,2019-12-18
7274.769,131230049166.53404,57308255783.65001,bitcoin,2019-12-19
7152.559,129498636860.963,23539013331.219044,bitcoin,2019-12-20
7185.439,130122764301.36633,22483207163.876167,bitcoin,2019-12-21
7141.555,129342305760.32504,18632480432.842224,bitcoin,2019-12-22
7488.196,135086328271.26213,24325792143.84145,bitcoin,2019-12-23
7335.208,132931613272.25092,30235862118.677433,bitcoin,2019-12-24
7266.608,131358497318.59528,26519710985.47972,bitcoin,2019-12-25
7204.185,130643567866.79239,23546783550.72025,bitcoin,2019-12-26
7208.489,130768750218.36032,24771695136.045387,bitcoin,2019-12-27
7247.624,131349923253.42535,25893684880.003193,bitcoin,2019-12-28
7307.888,132567576727.86806,21437778061.8769,bitcoin,2019-12-29
7394.029,133997529973.30914,22035194451.00931,bitcoin,2019-12-30
7240.429,131377523457.07199,22320671263.717125,bitcoin,2019-12-31
7195.154,130394101535.60994,21187883711.18498,bitcoin,2020-01-01
7193.755,130422953817.668,18123516838.8979,bitcoin,2020-01-02
6963.853,126280790200.20206,20313194628.09452,bitcoin,2020-01-03
7300.347,132766262579.09486,31015776262.21867,bitcoin,2020-01-04
7351.377,133474716218.18333,20611640058.34164,bitcoin,2020-01-05
7349.972,133388991086.87987,21929224570.56102,bitcoin,2020-01-06
7734.676,140557168287.4443,28148518761.51164,bitcoin,2020-01-07
8147.415,147798610895.50055,34823187724.289955,bitcoin,2020-01-08
8045.789,146089575425.2795,39971512000.06816,bitcoin,2020-01-09
7832.796,141913856953.47913,29276053440.88472,bitcoin,2020-01-10
8180.513,146879934259.3087,35777298156.26295,bitcoin,2020-01-11
8012.086,145561586658.57422,31504583511.03613,bitcoin,2020-01-12
8171.401,148204228775.38776,27533390875.51989,bitcoin,2020-01-13
8110.648,147446058196.45944,27962176780.628242,bitcoin,2020-01-14
8801.871,159481192213.82108,55384169405.51928,bitcoin,2020-01-15
8820.85,159960761751.8495,48160401007.254,bitcoin,2020-01-16
8720.92,158412991117.64667,36462155571.2176,bitcoin,2020-01-17
8902.569,161848747742.1508,41671910798.34088,bitcoin,2020-01-18
8906.903,161823609428.34625,36801813631.51236,bitcoin,2020-01-19
8690.381,157906057309.30655,39242297095.94223,bitcoin,2020-01-20
8631.254,156848009983.54858,29527689342.88548,bitcoin,2020-01-21
8724.819,158564958350.98007,27057681779.746685,bitcoin,2020-01-22
8665.437,157502652064.02246,25628542094.50134,bitcoin,2020-01-23
8415.956,152984928858.5764,30696020541.207973,bitcoin,2020-01-24
8432.097,153294353936.51035,30691734305.128674,bitcoin,2020-01-25
8348.666,151794495723.25214,26582198966.298725,bitcoin,2020-01-26
8595.728,156302144661.30927,30241155463.270596,bitcoin,2020-01-27
8879.336,161473602737.4275,39661537339.92209,bitcoin,2020-01-28
9320.806,169518428144.8912,49812761504.1306,bitcoin,2020-01-29
9276.894,168738228801.50467,47273353143.75747,bitcoin,2020-01-30
9509.805,172993102966.37723,51037775414.9802,bitcoin,2020-01-31
9308.06,169340144566.23718,50102814005.68021,bitcoin,2020-02-01
9363.224,170361167834.16483,48307978233.84802,bitcoin,2020-02-02
9338.417,169926610304.08496,55025402183.682236,bitcoin,2020-02-03
9308.913,169406963182.6937,56824765307.81458,bitcoin,2020-02-04
9179.959,167075369075.11478,55377658455.62325,bitcoin,2020-02-05
9592.184,174596806174.2994,65675565620.91084,bitcoin,2020-02-06
9744.637,177388314197.5645,71141695218.03949,bitcoin,2020-02-07
9799.448,178414902529.15167,69495711755.62915,bitcoin,2020-02-08
9890.702,180081607384.42255,71561797135.19986,bitcoin,2020-02-09
10148.38,184792100015.16357,78110955304.52135,bitcoin,2020-02-10
9890.121,180145850760.05313,81406687324.35088,bitcoin,2020-02-11
10226.926,186262984851.99295,38930644711.90421,bitcoin,2020-02-12
10328.898,188132988212.86746,45456624047.83392,bitcoin,2020-02-13
10221.26,186190344916.03287,54151236617.55855,bitcoin,2020-02-14
10320.157,187680301470.73926,50206573483.049774,bitcoin,2020-02-15
9894.136,180265718400.57037,51460340288.898056,bitcoin,2020-02-16
9943.674,181221481668.7407,42364906261.0548,bitcoin,2020-02-17
9723.605,176547652266.39673,48517591137.467995,bitcoin,2020-02-18
10133.817,184918071499.10074,54648014949.72496,bitcoin,2020-02-19
9618.409,175312937106.92148,50502739123.75383,bitcoin,2020-02-20
9608.169,174871048291.16623,53579139400.80847,bitcoin,2020-02-21
9673.012,176701844101.55685,37678167400.71924,bitcoin,2020-02-22
9658.606,176097270350.4831,32555342237.084362,bitcoin,2020-02-23
9946.716,181368043820.09412,38743680759.32858,bitcoin,2020-02-24
9670.961,175872097740.40662,41928789500.12296,bitcoin,2020-02-25
9345.343,170478976467.6238,39441760776.318504,bitcoin,2020-02-26
8801.657,160731785487.8149,45140119229.636024,bitcoin,2020-02-27
8781.175,160149975301.41962,43045469000.97675,bitcoin,2020-02-28
8717.331,159030381910.26715,41297721067.30182,bitcoin,2020-02-29
8552.989,156047250857.11172,33291626663.006737,bitcoin,2020-03-01
8567.802,155934421965.2728,34310775733.322155,bitcoin,2020-03-02
8905.876,162521881368.8758,59776629742.57125,bitcoin,2020-03-03
8756.719,159816567727.14258,68336042797.3885,bitcoin,2020-03-04
8758.647,159869936941.09732,38832067216.87788,bitcoin,2020-03-05
9038.87,165070261612.788,38122635173.15044,bitcoin,2020-03-06
9135.845,166791067805.42844,41388087588.44269,bitcoin,2020-03-07
8902.202,162543409238.00458,36764763103.12236,bitcoin,2020-03-08
8041.366,147076617271.6885,39132209137.697235,bitcoin,2020-03-09
7921.332,144664117909.4077,45678665163.11017,bitcoin,2020-03-10
7906.732,144410718987.88852,40882213633.94649,bitcoin,2020-03-11
7935.522,144948460093.29614,38689036552.81125,bitcoin,2020-03-12
5142.99,93092131086.97026,50009548492.07486,bitcoin,2020-03-13
5542.82,101262945297.35811,74329688818.10397,bitcoin,2020-03-14
5214.189,95216478864.65564,36054625746.82817,bitcoin,2020-03-15
5397.933,98632587514.00247,32985693209.74783,bitcoin,2020-03-16
5032.501,91962797384.28253,44034438467.966835,bitcoin,2020-03-17
5389.416,98079756006.79294,36007089253.822556,bitcoin,2020-03-18
5376.281,98259998309.05324,37618067230.41405,bitcoin,2020-03-19
6170.201,112778383593.49141,48056214948.15649,bitcoin,2020-03-20
6195.604,113030383272.51407,50936770688.25396,bitcoin,2020-03-21
6145.771,112349835902.32983,40189198131.46317,bitcoin,2020-03-22
5859.647,107128564670.89128,37255748385.30394,bitcoin,2020-03-23
6456.347,118046727572.5451,45578824447.64577,bitcoin,2020-03-24
6730.174,123064256188.85924,45846522059.373184,bitcoin,2020-03-25
6695.901,122445336599.19923,42082295491.03078,bitcoin,2020-03-26
6765.562,123732739823.4625,34840544710.10888,bitcoin,2020-03-27
6397.826,117019679177.81361,32910551599.472366,bitcoin,2020-03-28
6255.0,114171796491.49913,35231848358.55144,bitcoin,2020-03-29
5915.337,108551603303.50957,25923471292.176422,bitcoin,2020-03-30
6403.141,117151628726.53436,34907149977.57921,bitcoin,2020-03-31
6421.705,117750205634.39989,32287674952.1782,bitcoin,2020-04-01
6640.798,120921617010.34784,35886963977.71526,bitcoin,2020-04-02
6807.897,124719708453.63535,47638672293.73783,bitcoin,2020-04-03
6732.852,123234164427.70816,39867535857.25387,bitcoin,2020-04-04
6859.425,125564427826.17566,35009177102.13241,bitcoin,2020-04-05
6788.048,124272363451.93964,31885662165.01491,bitcoin,2020-04-06
7297.636,133484854333.44951,45370138560.82485,bitcoin,2020-04-07
7196.782,131782164465.85344,43386074290.71468,bitcoin,2020-04-08
7342.292,134518720640.0234,38922547592.862114,bitcoin,2020-04-09
7294.489,133598651281.71776,34921486435.060486,bitcoin,2020-04-10
6864.694,125740858699.27551,37828011010.9016,bitcoin,2020-04-11
6878.781,125980543742.36499,30280054180.28837,bitcoin,2020-04-12
6913.159,126655463658.31227,34544392366.04943,bitcoin,2020-04-13
6857.539,125651103790.21225,38062368291.08157,bitcoin,2020-04-14
6860.179,125713883015.64563,33837365577.44977,bitcoin,2020-04-15
6629.432,121499498109.80829,29692916171.011845,bitcoin,2020-04-16
7059.926,129402884477.95892,45752002264.274315,bitcoin,2020-04-17
7035.262,128961704237.38853,31701906839.621475,bitcoin,2020-04-18
7242.511,132775323305.43571,30035235468.3311,bitcoin,2020-04-19
7127.512,130680700686.31035,29714765522.325314,bitcoin,2020-04-20
6856.456,125724610427.89977,35276609104.457115,bitcoin,2020-04-21
6842.039,125473149029.1152,30093303601.39072,bitcoin,2020-04-22
7109.995,130398643209.39326,30819547915.3444,bitcoin,2020-04-23
7382.793,135414822709.73111,41032858925.23595,bitcoin,2020-04-24
7495.394,137493716065.4006,33233126912.999897,bitcoin,2020-04-25
7538.558,138298135122.85803,31610167152.118294,bitcoin,2020-04-26
7683.867,140977260141.33173,33760863612.125053,bitcoin,2020-04-27
7774.282,142649802462.8293,35205525351.89531,bitcoin,2020-04-28
7758.23,142370212777.1421,32855687796.969097,bitcoin,2020-04-29
8744.43,160483573440.17792,60399592065.54053,bitcoin,2020-04-30
8610.636,158042623264.3916,65838312160.09067,bitcoin,2020-05-01
8824.818,161989355178.82224,44773967197.55202,bitcoin,2020-05-02
8966.307,164603123455.99927,39177855720.33245,bitcoin,2020-05-03
8888.672,163036842346.68604,45617019157.37323,bitcoin,2020-05-04
8884.408,162341412439.88123,44698213713.39127,bitcoin,2020-05-05
9003.241,165335617639.04947,43436234291.97107,bitcoin,2020-05-06
9144.687,167950864937.1468,48538811466.802704,bitcoin,2020-05-07
9959.166,182927847431.44946,61712313964.69186,bitcoin,2020-05-08
9821.811,180421762956.3486,50955646313.40579,bitcoin,2020-05-09
9566.777,175752574354.63544,46706541180.09866,bitcoin,2020-05-10
8752.617,160814678353.7077,61704475184.53314,bitcoin,2020-05-11
8604.752,158113540964.46692,57996080837.490005,bitcoin,2020-05-12
8788.467,161474125336.405,39515455755.72524,bitcoin,2020-05-13
9283.086,170593350055.82486,44239951916.52319,bitcoin,2020-05-14
9796.495,179398095871.3398,52076585310.72393,bitcoin,2020-05-15
9309.295,170983863891.47488,44866846516.37974,bitcoin,2020-05-16
9375.297,172309401206.74423,34146492788.290554,bitcoin,2020-05-17
9666.327,177224284369.1316,35650032953.969925,bitcoin,2020-05-18
9708.44,178446153576.46417,38922896809.95441,bitcoin,2020-05-19
9760.199,179127815802.66245,37077538114.72087,bitcoin,2020-05-20
9526.508,175227227252.9058,34829170074.82492,bitcoin,2020-05-21
9059.963,166569335290.8396,35965016693.72406,bitcoin,2020-05-22
9131.767,168309812992.5134,27700943119.83718,bitcoin,2020-05-23
9170.361,168614573110.75775,26159735072.083897,bitcoin,2020-05-24
8731.849,161407638875.36517,29437505507.203728,bitcoin,2020-05-25
8883.692,163333743988.58344,29130957734.103832,bitcoin,2020-05-26
8839.131,162547226896.53772,26860828302.61543,bitcoin,2020-05-27
9174.119,168615778509.82266,28916177009.890633,bitcoin,2020-05-28
9546.046,175534414971.32306,31771100326.33337,bitcoin,2020-05-29
9427.12,173355014878.4796,28880265574.932682,bitcoin,2020-05-30
9662.706,177978616382.68933,30231487421.644287,bitcoin,2020-05-31
9466.962,174105710752.04755,27396663221.152317,bitcoin,2020-06-01
10167.931,186932702065.96875,33702539853.509113,bitcoin,2020-06-02
9515.244,175463166971.51956,36841150778.6441,bitcoin,2020-06-03
9645.228,177416480472.83005,25222025158.95508,bitcoin,2020-06-04
9776.203,179830985954.85498,24903069188.397156,bitcoin,2020-06-05
9636.966,177373937377.29663,23447982002.19483,bitcoin,2020-06-06
9662.859,177901732349.93213,19374357195.06036,bitcoin,2020-06-07
9738.603,179167717944.46164,23856639264.762486,bitcoin,2020-06-08
9773.03,179810911053.20026,21154971285.09144,bitcoin,2020-06-09
9767.005,179709840753.7975,22844271951.206215,bitcoin,2020-06-10
9874.899,181705166673.57462,24398738299.650776,bitcoin,2020-06-11
9325.997,171615707160.27472,31225155444.61979,bitcoin,2020-06-12
9469.533,174266571295.67957,23601462338.138706,bitcoin,2020-06-13
9469.473,174275005803.05463,19693461096.502857,bitcoin,2020-06-14
9345.961,172116372679.33923,18836155988.901707,bitcoin,2020-06-15
9431.719,173598215783.88248,29160908896.896835,bitcoin,2020-06-16
9524.927,175075304218.30185,26391020757.045525,bitcoin,2020-06-17
9463.361,174231189757.1904,23643218251.137486,bitcoin,2020-06-18
9399.767,173034439845.62103,20601074385.503212,bitcoin,2020-06-19
9312.78,171101646024.0128,23738525501.71876,bitcoin,2020-06-20
9360.248,172323213442.3655,19774464252.766605,bitcoin,2020-06-21
9298.361,171192409474.1401,18986237382.053703,bitcoin,2020-06-22
9678.683,178128652479.62244,24768621256.838917,bitcoin,2020-06-23
9624.684,177187041226.59833,17756804210.055347,bitcoin,2020-06-24
9288.062,171028279701.5032,23183760291.75444,bitcoin,2020-06-25
9258.667,170495281892.45944,23499175984.21671,bitcoin,2020-06-26
9166.486,168807143703.19455,22429204010.635517,bitcoin,2020-06-27
9013.906,166004979429.79742,21515626881.09779,bitcoin,2020-06-28
9139.903,168334049772.4726,19665935216.70147,bitcoin,2020-06-29
9185.167,169175896894.16483,19754459582.74716,bitcoin,2020-06-30
9149.722,168558715595.07886,19741435780.48584,bitcoin,2020-07-01
9230.673,170031996602.76715,20005031554.019035,bitcoin,2020-07-02
9094.318,167604994105.34857,19379463385.296654,bitcoin,2020-07-03
9071.385,167116284671.21997,17420495829.39433,bitcoin,2020-07-04
9132.908,168258822207.29507,16643732672.692139,bitcoin,2020-07-05
9087.407,167429736492.90482,17324463886.377956,bitcoin,2020-07-06
9342.376,172136257752.3712,21987059041.689262,bitcoin,2020-07-07
9253.631,170510411872.0138,18945747769.31741,bitcoin,2020-07-08
9432.173,173809293389.63837,20708592426.03485,bitcoin,2020-07-09
9235.716,170198606143.6283,19480413474.236183,bitcoin,2020-07-10
9282.914,171104767641.88345,18224423467.7428,bitcoin,2020-07-11
9234.315,170191069703.26535,16167064476.282873,bitcoin,2020-07-12
9297.48,171364106456.32056,17173962879.687658,bitcoin,2020-07-13
9240.763,170370727819.23874,18245667827.005356,bitcoin,2020-07-14
9247.061,170451532161.73575,19147263017.229504,bitcoin,2020-07-15
9203.371,169758848797.9732,16565948994.90621,bitcoin,2020-07-16
9136.483,168496782960.8989,18760484380.276333,bitcoin,2020-07-17
